country,consumption,density,lat,lon
malawi,2.043543608,1,-12.933083,33.60355
malawi,2.044253784,1,-15.635692,35.306659
malawi,2.044444502,1,-16.541381,34.933292
malawi,2.044676313,1,-14.297704,34.70574
malawi,2.044901658,1,-9.51923,33.139193
malawi,2.04496946,1,-13.25146,34.257029
malawi,2.045123981,1,-15.698935,35.255373
malawi,2.045251912,1,-15.525747,34.909696
malawi,2.045974252,1,-15.656258,34.568301
malawi,2.046021201,1,-15.397766,34.772403
malawi,2.046078296,1,-15.525747,34.909696
malawi,2.04611742,1,-15.567784,34.519127
malawi,2.046741289,1,-11.240231,33.864865
malawi,2.047292945,1,-15.256486,35.065353
malawi,2.047380932,1,-15.538003,35.626395
malawi,2.047521613,1,-9.667378,33.41101
malawi,2.048862864,1,-13.241522,33.872457
malawi,2.050053764,1,-13.747769,34.455568
malawi,2.050171421,1,-15.877739,35.351154
malawi,2.051240736,1,-15.397163,34.544338
malawi,2.051513518,1,-14.860188,35.551947
malawi,2.051762612,1,-13.423027,34.097944
malawi,2.051831986,1,-13.846168,34.585541
malawi,2.051896042,1,-14.167398,33.967162
malawi,2.051912358,1,-15.902223,34.829097
malawi,2.052014388,1,-13.405444,33.38039
malawi,2.052034548,1,-12.032028,34.62685
malawi,2.052055215,1,-12.864215,33.448411
malawi,2.052580959,1,-15.663807,34.621782
malawi,2.052684149,1,-13.328711,33.1627
malawi,2.05268647,1,-15.256486,35.065353
malawi,2.053014788,1,-12.435457,34.170292
malawi,2.053078058,1,-15.101544,35.145211
malawi,2.053251554,1,-14.219633,35.025718
malawi,2.053390604,1,-13.851904,34.529105
malawi,2.053426862,1,-16.269667,35.048295
malawi,2.053532373,1,-13.423027,34.097944
malawi,2.053834585,1,-13.785994,32.860543
malawi,2.054314255,1,-11.330067,33.888153
malawi,2.05458664,1,-14.903672,35.085979
malawi,2.055132991,1,-15.877739,35.351154
malawi,2.05517499,1,-11.330067,33.888153
malawi,2.055891693,0,-11.025932,33.845638
malawi,2.057011708,1,-14.272959,35.256432
malawi,2.057011708,1,-13.375275,33.869728
malawi,2.057145259,1,-13.395012,33.10138
malawi,2.057174024,1,-15.549261,35.225079
malawi,2.057297785,1,-11.855015,34.118278
malawi,2.057305762,1,-15.282556,34.70229
malawi,2.0573616,1,-14.58168,34.637007
malawi,2.057449199,1,-13.80165,33.52983
malawi,2.057723275,1,-10.669118,34.075923
malawi,2.057810476,1,-12.768201,34.200761
malawi,2.058134866,1,-15.431764,35.003062
malawi,2.058284008,1,-14.966727,35.676864
malawi,2.058764066,1,-15.612678,35.195643
malawi,2.058912207,1,-13.217199,33.757794
malawi,2.059084407,1,-15.619836,35.052294
malawi,2.059239918,0,-11.454062,34.013881
malawi,2.059536365,1,-9.70643,33.572901
malawi,2.059604676,1,-11.330067,33.888153
malawi,2.059869759,1,-13.597231,34.861869
malawi,2.059949165,1,-13.700251,33.84987
malawi,2.06014236,1,-15.964919,34.950694
malawi,2.060626467,1,-13.649155,34.042664
malawi,2.061005112,1,-16.4966,34.943521
malawi,2.06170968,1,-13.852853,33.513603
malawi,2.061975453,1,-15.759848,34.463784
malawi,2.062131001,1,-15.548224,34.626974
malawi,2.062170401,1,-16.977243,35.205706
malawi,2.062573169,1,-15.848325,35.567227
malawi,2.062725635,1,-10.002974,33.478651
malawi,2.063340211,1,-13.73958,33.123693
malawi,2.063435086,1,-15.97529,35.029295
malawi,2.063931292,1,-16.177162,34.678861
malawi,2.065638617,0,-15.409414,35.319507
malawi,2.06618684,1,-13.226167,33.74038
malawi,2.066566584,1,-13.763297,33.932837
malawi,2.066591844,1,-15.556942,35.1832
malawi,2.066775673,1,-15.543872,34.726405
malawi,2.06684848,1,-13.423647,33.82757
malawi,2.067070815,1,-15.364113,34.670693
malawi,2.067305949,1,-15.609782,35.04466
malawi,2.067360155,1,-15.790143,35.411892
malawi,2.067430496,1,-16.4184,35.126675
malawi,2.067460953,1,-14.718437,34.69204
malawi,2.068192933,1,-13.946321,33.186604
malawi,2.068639344,1,-11.569838,34.286378
malawi,2.068740867,1,-14.230789,34.513181
malawi,2.068857618,1,-12.636775,33.502301
malawi,2.06894923,1,-15.804177,35.793425
malawi,2.069651853,1,-15.665454,34.923029
malawi,2.069698808,1,-12.690471,33.427711
malawi,2.069920998,1,-15.395239,34.714624
malawi,2.070064653,1,-13.102273,34.285371
malawi,2.070126944,1,-14.885393,34.740982
malawi,2.070890396,1,-15.864042,35.171426
malawi,2.070896053,1,-14.004444,33.469742
malawi,2.071102362,1,-11.869863,34.132379
malawi,2.071196089,1,-14.717821,35.800871
malawi,2.071221796,1,-14.812365,35.755902
malawi,2.071314835,1,-13.637108,33.902552
malawi,2.071749752,1,-9.792642,33.881055
malawi,2.072605505,0,-11.441438,33.997204
malawi,2.073785286,1,-14.055466,34.244042
malawi,2.073964945,1,-13.946321,33.186604
malawi,2.074221073,0,-15.607846,34.525082
malawi,2.07425356,1,-15.569237,35.083289
malawi,2.074328252,0,-11.481095,34.032312
malawi,2.074437172,0,-15.429797,35.306298
malawi,2.074603572,0,-13.937334,33.768276
malawi,2.074781479,1,-16.5564,35.033896
malawi,2.074924626,1,-14.410488,34.132618
malawi,2.074925545,1,-13.920888,32.966397
malawi,2.075595113,1,-14.646637,34.832473
malawi,2.075703887,1,-15.410241,34.51808
malawi,2.075818463,1,-15.596914,34.520456
malawi,2.075926754,1,-15.73134,35.566626
malawi,2.07593884,1,-13.405444,33.38039
malawi,2.076021509,1,-14.983696,34.743399
malawi,2.077563207,1,-13.308778,33.884552
malawi,2.077786315,1,-13.597231,34.861869
malawi,2.07782771,1,-15.061635,35.098917
malawi,2.078071909,1,-14.334623,34.798593
malawi,2.078458059,1,-15.671589,35.200021
malawi,2.079024593,1,-14.575176,35.55658
malawi,2.0792627,1,-13.59236,34.435331
malawi,2.079618804,1,-15.12574,35.513325
malawi,2.079864634,1,-13.946321,33.186604
malawi,2.080023687,1,-15.397163,34.544338
malawi,2.080583803,1,-9.51923,33.139193
malawi,2.080733259,1,-15.055065,34.919847
malawi,2.080969663,1,-15.397766,34.772403
malawi,2.081342034,1,-15.609782,35.04466
malawi,2.081463318,0,-15.413797,35.301432
malawi,2.081525138,1,-15.548224,34.626974
malawi,2.081607444,1,-15.553168,35.64588
malawi,2.081883731,1,-15.772282,34.516729
malawi,2.082103767,0,-15.84688,35.05698
malawi,2.083302151,1,-14.142451,33.763861
malawi,2.083674241,1,-13.629989,33.414507
malawi,2.085490212,1,-13.510144,33.614385
malawi,2.085725285,1,-13.365946,33.737434
malawi,2.085781123,1,-12.01483,34.614247
malawi,2.085886924,1,-15.848941,34.988053
malawi,2.086291856,1,-13.520882,34.376954
malawi,2.086471479,1,-16.17673,34.930358
malawi,2.086545325,1,-12.01483,34.614247
malawi,2.087120863,0,-14.022649,33.81761
malawi,2.087266862,1,-16.028061,34.805825
malawi,2.087327776,1,-14.755818,35.232287
malawi,2.08826024,1,-16.119289,35.381973
malawi,2.088420718,1,-13.359734,33.346812
malawi,2.088522604,1,-14.918698,34.586335
malawi,2.088561944,1,-13.700251,33.84987
malawi,2.089127753,1,-13.950627,34.08006
malawi,2.089226919,1,-12.213252,34.00483
malawi,2.089325723,1,-16.321642,34.76847
malawi,2.089388014,0,-9.692803,33.258806
malawi,2.089612041,1,-15.397766,34.772403
malawi,2.089737797,1,-13.226167,33.74038
malawi,2.090081271,0,-13.803408,32.901011
malawi,2.090250669,1,-15.830196,34.411347
malawi,2.091474201,1,-15.332283,34.714505
malawi,2.092734717,1,-13.637108,33.902552
malawi,2.093244579,1,-10.523532,34.197454
malawi,2.093510037,1,-10.184441,34.023583
malawi,2.093593492,1,-14.027634,34.036002
malawi,2.094758104,1,-15.847348,34.995895
malawi,2.094907307,0,-13.039493,33.484268
malawi,2.095111259,1,-14.079133,34.532966
malawi,2.095128409,0,-14.001754,33.785388
malawi,2.095265356,1,-11.632151,34.235546
malawi,2.095650817,1,-13.102273,34.285371
malawi,2.095901687,0,-13.825714,33.777982
malawi,2.096299016,1,-10.959156,34.010848
malawi,2.096587148,1,-11.413241,34.216314
malawi,2.097048932,0,-15.399591,35.352221
malawi,2.097136822,1,-14.863205,34.934255
malawi,2.097816059,1,-12.435457,34.170292
malawi,2.098470688,0,-14.008755,33.728111
malawi,2.099121776,1,-11.766983,34.05228
malawi,2.099233995,1,-13.175196,33.80253
malawi,2.09943269,1,-15.908184,35.294892
malawi,2.099993532,1,-15.473915,35.311902
malawi,2.101223481,1,-13.946321,33.186604
malawi,2.101715505,1,-14.663388,34.546576
malawi,2.101766508,1,-11.350481,33.458365
malawi,2.102112895,1,-14.914055,34.931088
malawi,2.102522068,0,-12.931315,34.286991
malawi,2.102538324,1,-16.421608,35.189122
malawi,2.10284531,1,-9.686698,33.490198
malawi,2.10305685,0,-11.428555,33.985418
malawi,2.103198223,1,-9.759542,33.824057
malawi,2.103207348,0,-11.381057,33.974639
malawi,2.10360093,1,-15.465189,34.607883
malawi,2.104016932,1,-13.488871,33.054046
malawi,2.104061699,1,-12.048123,34.726956
malawi,2.104775454,1,-15.567784,34.519127
malawi,2.10503482,1,-14.263875,34.51864
malawi,2.105261917,1,-13.272203,34.311688
malawi,2.105383866,1,-10.184441,34.023583
malawi,2.105413839,1,-13.48157,33.433947
malawi,2.106299989,1,-15.567784,34.519127
malawi,2.106427618,1,-14.265231,33.80856
malawi,2.106530591,1,-13.846168,34.585541
malawi,2.1067931,1,-15.548224,34.626974
malawi,2.107194841,1,-14.23632,33.797774
malawi,2.10796482,1,-15.535664,34.4567
malawi,2.10808365,1,-11.291592,33.453704
malawi,2.108223123,1,-16.054833,35.360422
malawi,2.108893609,1,-16.119289,35.381973
malawi,2.109180049,1,-11.240231,33.864865
malawi,2.109521528,1,-15.522797,34.457348
malawi,2.110097429,1,-13.881585,34.356424
malawi,2.110251587,0,-13.959151,33.741979
malawi,2.110300354,1,-13.681329,34.128822
malawi,2.110813407,1,-14.992769,34.93994
malawi,2.111140456,1,-14.193944,34.379958
malawi,2.111406446,1,-15.779108,34.901791
malawi,2.111662574,1,-14.074178,35.196788
malawi,2.112250138,1,-14.58168,34.637007
malawi,2.112273162,1,-15.803291,35.154915
malawi,2.112377343,1,-9.429667,33.022118
malawi,2.112939949,1,-15.847348,34.995895
malawi,2.113060206,1,-15.665454,34.923029
malawi,2.113146694,1,-14.127521,33.662751
malawi,2.113570334,1,-14.415021,34.737562
malawi,2.113729725,1,-10.002351,33.932955
malawi,2.11419267,1,-15.403323,34.682855
malawi,2.114241014,1,-15.569237,35.083289
malawi,2.114534222,1,-12.356494,34.016562
malawi,2.114996695,0,-14.016298,33.806101
malawi,2.115099124,1,-13.114606,33.844348
malawi,2.115655566,1,-14.082816,34.905699
malawi,2.115694846,1,-16.269667,35.048295
malawi,2.115805977,1,-13.707395,34.373415
malawi,2.115981503,1,-15.481217,34.800231
malawi,2.116097493,1,-14.334623,34.798593
malawi,2.116137196,1,-16.047835,35.472547
malawi,2.116545282,1,-15.908184,35.294892
malawi,2.11744672,1,-13.94947,33.081072
malawi,2.118196842,1,-15.494491,34.674153
malawi,2.118258517,0,-9.70895,33.263961
malawi,2.119190497,1,-15.389976,35.363563
malawi,2.11953078,1,-14.096687,33.960052
malawi,2.119531324,1,-13.408561,33.964834
malawi,2.119900287,1,-13.80165,33.52983
malawi,2.119983645,1,-15.442607,35.295281
malawi,2.120004856,1,-15.451516,34.464556
malawi,2.120038213,1,-13.987618,33.471434
malawi,2.120241259,1,-14.752119,35.681512
malawi,2.120246093,1,-14.193944,34.379958
malawi,2.120506427,1,-15.856066,35.112088
malawi,2.120679077,1,-14.718437,34.69204
malawi,2.120711648,0,-15.042153,35.22694
malawi,2.121078098,1,-9.748276,33.877764
malawi,2.121834262,1,-13.870775,33.394422
malawi,2.122104349,1,-13.421973,33.524336
malawi,2.122118563,1,-15.994161,35.075365
malawi,2.122216846,1,-9.821687,33.400393
malawi,2.122239085,1,-12.020478,34.623074
malawi,2.122245067,1,-15.173661,35.031449
malawi,2.122430528,1,-13.242706,34.007169
malawi,2.122527156,1,-14.47413,35.197807
malawi,2.122586196,1,-16.421608,35.189122
malawi,2.122849672,1,-11.413241,34.216314
malawi,2.123028969,1,-14.127521,33.662751
malawi,2.123119226,1,-15.055065,34.919847
malawi,2.123623905,1,-11.641962,33.431836
malawi,2.12459925,1,-10.804108,34.059065
malawi,2.124753227,1,-14.082816,34.905699
malawi,2.124779574,0,-15.703406,35.005569
malawi,2.125352756,1,-9.667378,33.41101
malawi,2.125732198,1,-12.213252,34.00483
malawi,2.125754496,1,-16.044566,35.695152
malawi,2.126346411,1,-15.420275,35.394941
malawi,2.126742351,0,-14.008755,33.728111
malawi,2.127062148,1,-15.464192,35.012816
malawi,2.127240901,0,-9.919753,33.91935
malawi,2.127277521,1,-14.948131,35.214956
malawi,2.127512958,1,-9.81436,33.878212
malawi,2.127608438,1,-15.713111,34.449287
malawi,2.12777305,1,-13.79991,33.116582
malawi,2.128635027,0,-11.025597,33.841177
malawi,2.128662342,1,-12.736754,33.335215
malawi,2.128840394,0,-15.84872,35.073285
malawi,2.128976338,1,-16.051462,35.244837
malawi,2.129072482,1,-15.451516,34.464556
malawi,2.130927632,1,-9.686698,33.490198
malawi,2.130955406,1,-12.032028,34.62685
malawi,2.130993985,1,-16.146878,34.855856
malawi,2.131088981,1,-15.908184,35.294892
malawi,2.131332092,1,-12.474514,34.069092
malawi,2.131661135,1,-12.026138,34.625649
malawi,2.131839284,1,-15.766944,35.208484
malawi,2.132319584,1,-14.58168,34.637007
malawi,2.132439526,0,-14.465717,35.229392
malawi,2.132491991,1,-13.747769,34.455568
malawi,2.13251006,1,-15.713111,34.449287
malawi,2.132648518,1,-14.58168,34.637007
malawi,2.133018823,1,-16.737738,35.242437
malawi,2.133535393,1,-16.097034,35.073377
malawi,2.133929689,1,-13.700251,33.84987
malawi,2.13409841,1,-15.66464,34.955245
malawi,2.134586082,1,-13.408561,33.964834
malawi,2.134616721,1,-16.097034,35.073377
malawi,2.134645183,1,-13.79991,33.116582
malawi,2.134910883,0,-15.771462,35.034019
malawi,2.134958696,1,-14.096687,33.960052
malawi,2.136285503,1,-13.305415,33.797999
malawi,2.137032784,0,-11.441438,33.997204
malawi,2.137782603,1,-12.024975,33.32538
malawi,2.13882399,0,-15.607846,34.525082
malawi,2.139018282,1,-15.38839,35.467089
malawi,2.139144642,1,-14.899499,35.145843
malawi,2.139967521,0,-14.036065,33.682929
malawi,2.140124882,1,-16.592197,35.129116
malawi,2.140309436,1,-9.757697,33.85199
malawi,2.14039428,1,-15.12574,35.513325
malawi,2.140710306,1,-13.772572,33.014152
malawi,2.14103576,1,-11.256585,34.199931
malawi,2.141788045,1,-15.667329,35.3114
malawi,2.141879778,1,-15.569237,35.083289
malawi,2.141975137,1,-15.57871,35.603459
malawi,2.143452053,1,-10.977621,33.65402
malawi,2.143482933,1,-15.101544,35.145211
malawi,2.143656549,1,-15.856066,35.112088
malawi,2.143869445,1,-15.766915,35.6721
malawi,2.144120896,1,-15.572013,35.303079
malawi,2.144182353,0,-14.465717,35.229392
malawi,2.144907698,1,-14.41125,35.595181
malawi,2.145024993,1,-13.830846,34.42995
malawi,2.145420389,0,-11.429687,34.003117
malawi,2.145577266,1,-15.101544,35.145211
malawi,2.145724232,1,-11.196191,33.965921
malawi,2.146132137,1,-13.681329,34.128822
malawi,2.146166147,1,-16.181382,35.219897
malawi,2.146233116,1,-12.01483,34.614247
malawi,2.146364914,1,-9.693834,33.384991
malawi,2.146426191,1,-15.759848,34.463784
malawi,2.146773544,1,-14.309332,33.77418
malawi,2.147111712,1,-15.569237,35.083289
malawi,2.147307808,1,-10.754226,33.537282
malawi,2.147771551,1,-13.514585,34.282768
malawi,2.147805996,0,-12.05268,34.743996
malawi,2.148166583,1,-14.616051,35.313813
malawi,2.148283576,1,-15.834733,34.977652
malawi,2.148319956,1,-9.759542,33.824057
malawi,2.148325938,1,-14.616051,35.313813
malawi,2.148420209,1,-14.079133,34.532966
malawi,2.148979734,1,-12.736754,33.335215
malawi,2.149464385,1,-12.048123,34.726956
malawi,2.14947641,1,-10.832742,34.187335
malawi,2.149519739,1,-12.068157,34.049511
malawi,2.14956905,1,-12.095548,34.734085
malawi,2.150131595,1,-14.646637,34.832473
malawi,2.15025578,1,-9.873128,33.896288
malawi,2.150308354,1,-12.213252,34.00483
malawi,2.150348166,1,-16.506757,35.151249
malawi,2.15040335,1,-16.579039,35.102457
malawi,2.150465896,0,-15.3991,35.339457
malawi,2.151069655,1,-15.548224,34.626974
malawi,2.151315244,0,-14.008755,33.728111
malawi,2.151948855,1,-13.529607,33.912972
malawi,2.152017746,1,-15.282556,34.70229
malawi,2.152351606,0,-13.937334,33.768276
malawi,2.152522158,1,-12.024975,33.32538
malawi,2.152548747,0,-15.369294,35.346946
malawi,2.152768109,1,-14.863595,35.680037
malawi,2.152789018,1,-14.004444,33.469742
malawi,2.153064048,1,-15.522797,34.457348
malawi,2.153267384,1,-10.754226,33.537282
malawi,2.153320031,0,-15.37754,35.306335
malawi,2.153863227,1,-10.882429,34.050458
malawi,2.15390444,1,-15.548224,34.626974
malawi,2.154920032,1,-13.328711,33.1627
malawi,2.155332831,1,-13.772572,33.014152
malawi,2.155402024,1,-14.101096,33.807346
malawi,2.155680003,1,-15.698935,35.255373
malawi,2.156002121,1,-12.048123,34.726956
malawi,2.15727065,1,-15.38839,35.467089
malawi,2.157587002,1,-13.272203,34.311688
malawi,2.15772859,1,-15.609782,35.04466
malawi,2.158640363,1,-15.332283,34.714505
malawi,2.158800672,1,-13.97756,33.263427
malawi,2.158891511,1,-14.992769,34.93994
malawi,2.159226157,0,-13.899852,33.794876
malawi,2.159685565,0,-15.826831,34.982374
malawi,2.159969967,0,-15.042153,35.22694
malawi,2.16045361,1,-11.687144,34.31454
malawi,2.160463364,1,-14.002539,33.846601
malawi,2.160779354,0,-13.941496,33.820622
malawi,2.160793132,1,-15.753062,35.287326
malawi,2.16093478,1,-13.552698,34.315225
malawi,2.161173843,1,-16.977243,35.205706
malawi,2.161186896,1,-15.427582,34.825967
malawi,2.161556004,1,-15.705208,35.151067
malawi,2.161556729,1,-12.023432,33.985497
malawi,2.161601689,0,-15.752515,35.072778
malawi,2.161826248,1,-11.671303,34.026398
malawi,2.161906802,1,-16.269667,35.048295
malawi,2.162201399,1,-13.750254,34.58358
malawi,2.162463183,1,-11.291592,33.453704
malawi,2.162617281,1,-14.309332,33.77418
malawi,2.162822623,0,-13.764306,33.812489
malawi,2.162827578,1,-11.350481,33.458365
malawi,2.162967607,1,-12.736754,33.335215
malawi,2.162996541,1,-15.420275,35.394941
malawi,2.163021016,1,-14.659798,34.677474
malawi,2.163295671,1,-14.575176,35.55658
malawi,2.163524098,1,-11.766983,34.05228
malawi,2.163996361,1,-16.956385,35.168967
malawi,2.164113801,1,-12.048716,34.735788
malawi,2.164773265,1,-14.803485,35.049652
malawi,2.164936302,1,-12.864382,33.65154
malawi,2.165330722,0,-15.771462,35.034019
malawi,2.165516847,1,-9.624898,33.254616
malawi,2.166397921,1,-13.217199,33.757794
malawi,2.166409342,1,-10.002974,33.478651
malawi,2.166676384,1,-15.463536,34.608811
malawi,2.166702006,1,-10.442679,34.101839
malawi,2.166920619,1,-15.452825,34.947099
malawi,2.167114383,0,-11.444968,33.98243
malawi,2.167317428,1,-15.667329,35.3114
malawi,2.167381605,1,-13.552698,34.315225
malawi,2.167707385,1,-15.664213,34.934739
malawi,2.167899735,1,-14.156098,33.857402
malawi,2.167918226,1,-15.361921,35.265958
malawi,2.168112933,0,-13.781343,34.442408
malawi,2.168216776,0,-12.054302,34.742048
malawi,2.168761773,1,-9.748276,33.877764
malawi,2.169302056,1,-13.444772,34.030135
malawi,2.171075589,0,-14.012712,33.737374
malawi,2.171582841,1,-13.54501,33.75642
malawi,2.171728806,0,-11.439132,34.004179
malawi,2.171749628,1,-9.507538,33.259649
malawi,2.171760264,1,-15.241005,35.404114
malawi,2.171833022,1,-13.728265,33.301121
malawi,2.171880303,1,-10.620806,34.109264
malawi,2.172038969,1,-13.577768,33.56351
malawi,2.172062657,1,-13.395012,33.10138
malawi,2.17212143,1,-10.620806,34.109264
malawi,2.172283711,1,-13.950627,34.08006
malawi,2.172373124,0,-13.352253,33.922143
malawi,2.173144739,1,-9.792642,33.881055
malawi,2.173382455,1,-15.877739,35.351154
malawi,2.173440347,1,-14.402079,33.945271
malawi,2.173822327,1,-12.01483,34.614247
malawi,2.173953159,0,-13.981202,33.811192
malawi,2.17404245,0,-15.042153,35.22694
malawi,2.174121155,1,-15.635692,35.306659
malawi,2.174420889,1,-14.002539,33.846601
malawi,2.174858405,1,-15.766915,35.6721
malawi,2.174955939,1,-15.856066,35.112088
malawi,2.175456906,1,-11.998786,33.528231
malawi,2.17597008,1,-16.17673,34.930358
malawi,2.176269573,1,-9.693834,33.384991
malawi,2.17691231,1,-15.621164,35.013099
malawi,2.177048399,1,-15.875918,35.555916
malawi,2.177393939,1,-15.944962,35.298889
malawi,2.178474977,1,-16.421608,35.189122
malawi,2.178804382,1,-15.559279,34.885134
malawi,2.178886507,1,-14.98695,34.77652
malawi,2.179119284,1,-15.50056,34.501325
malawi,2.179574868,1,-13.48157,33.433947
malawi,2.17969452,0,-13.787503,34.466146
malawi,2.179876537,1,-15.432665,35.552417
malawi,2.180021207,1,-14.776339,35.539435
malawi,2.18040342,0,-11.430612,34.025354
malawi,2.180500177,1,-13.989487,34.507137
malawi,2.180512686,0,-11.482671,34.030325
malawi,2.180953948,1,-11.375006,34.077967
malawi,2.181058191,1,-15.442607,35.295281
malawi,2.181160076,1,-13.916922,33.1276
malawi,2.18116049,1,-13.70606,32.988531
malawi,2.181658082,1,-15.65929,35.6434
malawi,2.181705037,1,-11.291592,33.453704
malawi,2.182064839,1,-9.873128,33.896288
malawi,2.183141223,1,-13.804444,32.987776
malawi,2.183418235,1,-15.572013,35.303079
malawi,2.183424762,0,-13.039493,33.484268
malawi,2.184020303,1,-14.616051,35.313813
malawi,2.18402278,1,-15.38839,35.467089
malawi,2.184111008,1,-15.836097,35.616962
malawi,2.184135785,1,-16.084998,35.581694
malawi,2.184137598,0,-14.029786,33.712149
malawi,2.184369167,1,-9.693834,33.384991
malawi,2.185240572,1,-15.403323,34.682855
malawi,2.185465191,0,-15.826831,34.982374
malawi,2.185518516,1,-11.855015,34.118278
malawi,2.185607746,1,-14.020513,33.594596
malawi,2.185839315,1,-15.929301,35.290814
malawi,2.186076685,1,-15.580107,34.486228
malawi,2.186321065,0,-11.428555,33.985418
malawi,2.187263415,1,-14.671041,34.774422
malawi,2.188639123,1,-15.902223,34.829097
malawi,2.188922046,1,-10.071092,33.996649
malawi,2.189254207,1,-12.480156,34.125547
malawi,2.189270064,1,-15.830196,34.411347
malawi,2.189654884,1,-14.948131,35.214956
malawi,2.18978354,1,-14.47413,35.197807
malawi,2.190050582,0,-15.409414,35.319507
malawi,2.190361193,1,-9.996945,33.836118
malawi,2.190432308,1,-15.395239,34.714624
malawi,2.190482779,1,-15.332283,34.714505
malawi,2.190548588,1,-14.265231,33.80856
malawi,2.190577485,1,-15.938183,35.467495
malawi,2.191594817,1,-15.929301,35.290814
malawi,2.192008523,1,-13.579327,33.185907
malawi,2.192196582,1,-15.187795,34.828257
malawi,2.192511787,0,-11.481095,34.032312
malawi,2.193100076,1,-13.713232,33.458309
malawi,2.19310908,1,-13.835717,33.897107
malawi,2.193245169,1,-14.112681,34.870719
malawi,2.193570671,1,-15.395239,34.714624
malawi,2.193694529,1,-15.621626,35.443322
malawi,2.193695798,1,-15.830196,34.411347
malawi,2.193783905,0,-13.787503,34.466146
malawi,2.195058851,1,-13.714481,33.687636
malawi,2.195329954,1,-13.557205,32.897253
malawi,2.195878238,1,-13.564182,33.359249
malawi,2.195940179,1,-14.41125,35.595181
malawi,2.196229519,1,-14.983696,34.743399
malawi,2.196701601,1,-13.510144,33.614385
malawi,2.196753087,1,-13.543769,32.993232
malawi,2.197555009,1,-14.298119,34.261228
malawi,2.197904345,1,-10.620806,34.109264
malawi,2.198217374,0,-12.961161,34.269784
malawi,2.198557476,1,-9.678125,33.40707
malawi,2.19861573,1,-15.66464,34.955245
malawi,2.199491849,1,-15.851081,35.249045
malawi,2.199723974,0,-11.906333,33.608928
malawi,2.199756461,0,-13.937334,33.768276
malawi,2.199925678,1,-10.363741,33.5863
malawi,2.200024482,1,-11.350481,33.458365
malawi,2.200030766,1,-14.298119,34.261228
malawi,2.200527745,0,-15.762883,34.974998
malawi,2.201184743,1,-10.960315,33.92762
malawi,2.201731033,1,-15.276547,34.623749
malawi,2.201747289,1,-13.989487,34.507137
malawi,2.202374882,1,-14.23632,33.797774
malawi,2.203176042,1,-11.158936,34.192383
malawi,2.203435288,1,-15.766709,35.22348
malawi,2.203681191,1,-11.256585,34.199931
malawi,2.203894498,1,-13.725164,35.039178
malawi,2.204463933,1,-10.300082,34.151984
malawi,2.204743363,1,-15.66464,34.955245
malawi,2.205358301,1,-13.804444,32.987776
malawi,2.205465819,1,-12.934259,33.523125
malawi,2.205500337,1,-13.529607,33.912972
malawi,2.205842227,0,-11.425324,34.017434
malawi,2.206189097,1,-14.481431,35.608492
malawi,2.206450881,1,-14.265231,33.80856
malawi,2.206603891,1,-9.70643,33.572901
malawi,2.207194464,0,-11.381057,33.974639
malawi,2.207937994,1,-11.520091,33.99345
malawi,2.208180638,1,-15.699825,35.486854
malawi,2.208905016,1,-9.873128,33.896288
malawi,2.210227291,1,-13.319855,34.074362
malawi,2.210491251,1,-15.204413,35.502387
malawi,2.210554303,1,-13.147556,33.848971
malawi,2.210681002,1,-13.036576,33.838871
malawi,2.21139553,1,-15.97529,35.029295
malawi,2.211515859,0,-11.429687,34.003117
malawi,2.211679069,1,-15.388404,35.198928
malawi,2.211693633,1,-13.365946,33.737434
malawi,2.212062922,1,-14.31495,33.981149
malawi,2.212154534,1,-13.996385,33.708036
malawi,2.212206867,1,-13.520882,34.376954
malawi,2.21222125,1,-10.810424,34.032693
malawi,2.212700099,1,-14.347177,35.46094
malawi,2.21324228,1,-13.916922,33.1276
malawi,2.213408681,1,-13.328711,33.1627
malawi,2.21353307,0,-15.703406,35.005569
malawi,2.21456238,0,-14.386206,34.308217
malawi,2.214643296,1,-15.761763,34.372752
malawi,2.21478384,0,-14.012712,33.737374
malawi,2.214875832,1,-14.846656,34.70755
malawi,2.215257993,1,-15.548224,34.626974
malawi,2.215719922,1,-13.987618,33.471434
malawi,2.2157556,1,-14.646637,34.832473
malawi,2.216361148,1,-11.641962,33.431836
malawi,2.216502857,1,-11.585584,34.239631
malawi,2.216548603,1,-15.191919,34.967449
malawi,2.216586203,1,-13.996385,33.708036
malawi,2.216901504,1,-9.507538,33.259649
malawi,2.21692819,1,-14.869095,35.227445
malawi,2.217073561,0,-15.042153,35.22694
malawi,2.217176631,1,-9.81436,33.878212
malawi,2.217551323,1,-16.022744,35.811397
malawi,2.218928227,1,-14.965719,35.616284
malawi,2.219066733,1,-12.081014,34.73933
malawi,2.219351541,1,-14.074178,35.196788
malawi,2.219780838,0,-15.374401,35.365113
malawi,2.220082506,1,-15.465583,35.635228
malawi,2.22020385,1,-13.514585,34.282768
malawi,2.220617858,1,-14.966727,35.676864
malawi,2.22067714,1,-13.871693,33.228082
malawi,2.221460317,1,-12.01483,34.614247
malawi,2.221563,1,-13.629989,33.414507
malawi,2.221711224,1,-16.237141,35.113096
malawi,2.222097218,1,-13.092839,33.373104
malawi,2.222121183,1,-11.926179,34.136756
malawi,2.223288454,1,-12.435457,34.170292
malawi,2.223666627,1,-16.091054,35.56195
malawi,2.22367261,1,-15.69187,34.394455
malawi,2.22369654,1,-14.717821,35.800871
